Año,Min,FG %,3PT%,FT%,Receptions,Assists,BLK(Tapones),STL(Recoveries),PF(Personal Faults),TO(Ball Lost),PTS_next_match,WinBinary,LocalPoints,VisitorPoints,LebronTeamPoints,OtherTeamPoints,Local_Binary,FG_made,FG_attempted,FT_made,FT_attempted,3PTS_made,3PTS_attempted,AñoMes,3PT%_rolling_mean_4,3PTS_attempted_rolling_mean_4,3PTS_made_rolling_mean_4,Assists_rolling_mean_4,Año_rolling_mean_4,BLK(Tapones)_rolling_mean_4,FG %_rolling_mean_4,FG_attempted_rolling_mean_4,FG_made_rolling_mean_4,FT%_rolling_mean_4,FT_attempted_rolling_mean_4,FT_made_rolling_mean_4,LebronTeamPoints_rolling_mean_4,LocalPoints_rolling_mean_4,Local_Binary_rolling_mean_4,OtherTeamPoints_rolling_mean_4,PF(Personal Faults)_rolling_mean_4,Receptions_rolling_mean_4,STL(Recoveries)_rolling_mean_4,TO(Ball Lost)_rolling_mean_4,VisitorPoints_rolling_mean_4,WinBinary_rolling_mean_4,three_point_ratio,free_throw_ratio,lebron_team_points_ratio,three_point_ratio_rolling_mean_4,free_throw_ratio_rolling_mean_4,lebron_team_points_ratio_rolling_mean_4
2022.0,34,0.462,0.28600000000000003,0.75,8.0,6.0,0.0,1.0,3.0,5.0,28.0,1.0,130.0,119.0,119.0,130.0,1.0,12.0,26.0,3.0,4.0,2.0,7.0,2022-12,0.26925,6.75,1.75,5.25,2022.0,0.25,0.48124999999999996,22.25,10.75,0.75,5.25,3.75,121.25,125.75,0.5,119.5,1.75,8.5,1.25,3.0,115.0,0.5,0.2857142857142857,0.75,0.23529411764705882,0.26934523809523814,0.75,0.20994251276759018
2022.0,37,0.444,0.5,0.5,8.0,11.0,0.0,2.0,2.0,0.0,31.0,1.0,133.0,129.0,129.0,133.0,1.0,12.0,27.0,1.0,2.0,3.0,6.0,2022-12,0.31099999999999994,6.75,2.0,6.75,2022.0,0.25,0.4465,23.0,10.25,0.625,4.5,2.75,124.25,128.0,0.5,121.75,2.0,9.25,1.5,2.75,118.0,0.5,0.5,0.5,0.24031007751937986,0.3110119047619049,0.625,0.22087473300213598
2022.0,33,0.667,0.75,0.333,7.0,8.0,1.0,0.0,1.0,2.0,21.0,1.0,128.0,109.0,109.0,128.0,1.0,12.0,18.0,1.0,3.0,6.0,8.0,2022-11,0.46724999999999994,6.75,3.25,7.25,2022.0,0.5,0.511,22.0,11.0,0.58325,3.25,2.0,118.25,126.75,0.75,123.25,1.5,10.0,1.0,2.5,114.75,0.75,0.75,0.3333333333333333,0.1926605504587156,0.4672619047619049,0.5833333333333334,0.22956618640628856
2022.0,36,0.364,0.3,0.667,7.0,3.0,0.0,1.0,1.0,1.0,39.0,0.0,116.0,115.0,116.0,115.0,0.0,8.0,22.0,2.0,3.0,3.0,10.0,2022-11,0.45899999999999996,7.75,3.5,7.0,2022.0,0.25,0.48425,23.25,11.0,0.5625,3.0,1.75,118.25,126.75,0.75,126.5,1.75,7.5,1.0,2.0,118.0,0.75,0.3,0.6666666666666666,0.33620689655172414,0.45892857142857146,0.5625,0.2511179105442196
2022.0,35,0.524,0.583,1.0,11.0,3.0,1.0,1.0,3.0,4.0,21.0,1.0,143.0,138.0,138.0,143.0,1.0,11.0,21.0,10.0,10.0,7.0,12.0,2022-11,0.53325,9.0,4.75,6.25,2022.0,0.5,0.49975,22.0,10.75,0.625,4.5,3.5,123.0,130.0,0.75,129.75,1.75,8.25,1.0,1.75,122.75,0.75,0.5833333333333334,1.0,0.15217391304347827,0.5333333333333334,0.625,0.23033785939332446
2022.0,33,0.47100000000000003,0.25,1.0,8.0,5.0,1.0,3.0,2.0,9.0,30.0,1.0,105.0,94.0,94.0,105.0,1.0,8.0,17.0,4.0,4.0,1.0,4.0,2022-11,0.47074999999999995,8.5,4.25,4.75,2022.0,0.75,0.5065000000000001,19.5,9.75,0.75,5.0,4.25,114.25,123.0,0.75,122.75,1.75,8.25,1.25,4.0,114.0,0.75,0.25,1.0,0.3191489361702128,0.47083333333333344,0.75,0.25004757405603273
2022.0,32,0.545,0.444,0.5,8.0,5.0,0.0,2.0,2.0,3.0,27.0,0.0,114.0,101.0,114.0,101.0,0.0,12.0,22.0,2.0,4.0,4.0,9.0,2022-11,0.39424999999999993,8.75,3.75,4.0,2022.0,0.5,0.476,20.5,9.75,0.79175,5.25,4.5,115.5,119.5,0.5,116.0,2.0,8.5,1.75,4.25,112.0,0.5,0.4444444444444444,0.5,0.23684210526315788,0.39444444444444454,0.7916666666666666,0.2610929627571433
2022.0,34,0.565,0.25,0.0,7.0,4.0,0.0,0.0,0.0,1.0,17.0,0.0,114.0,100.0,114.0,100.0,0.0,13.0,23.0,0.0,3.0,1.0,4.0,2022-11,0.3817499999999999,7.25,3.25,4.25,2022.0,0.5,0.52625,20.75,11.0,0.625,5.25,4.0,115.0,119.0,0.5,112.25,1.75,8.5,1.5,4.25,108.25,0.5,0.25,0.0,0.14912280701754385,0.38194444444444453,0.625,0.2143219403735982
2022.0,34,0.368,0.0,0.6,10.0,8.0,1.0,0.0,3.0,3.0,20.0,0.0,130.0,116.0,130.0,116.0,0.0,7.0,19.0,3.0,5.0,0.0,5.0,2022-11,0.23599999999999993,5.5,1.5,5.5,2022.0,0.5,0.48724999999999996,20.25,10.0,0.525,4.0,2.25,113.0,115.75,0.25,105.5,1.75,8.25,1.25,4.0,102.75,0.25,0.0,0.6,0.15384615384615385,0.23611111111111122,0.525,0.2147400005742671
2022.0,40,0.391,0.0,0.5,10.0,8.0,2.0,0.0,3.0,2.0,26.0,1.0,120.0,117.0,117.0,120.0,1.0,9.0,23.0,2.0,4.0,0.0,7.0,2022-11,0.17349999999999993,6.25,1.25,6.25,2022.0,0.75,0.46724999999999994,21.75,10.25,0.4,4.0,1.75,118.75,119.5,0.25,109.25,2.0,8.75,0.5,2.25,108.5,0.25,0.0,0.5,0.2222222222222222,0.17361111111111122,0.4,0.19050832208726945
2022.0,35,0.455,0.4,0.8,6.0,8.0,0.0,1.0,1.0,3.0,28.0,1.0,121.0,110.0,110.0,121.0,1.0,10.0,22.0,4.0,5.0,2.0,5.0,2022-10,0.16249999999999995,5.25,0.75,7.0,2022.0,0.75,0.44475,21.75,9.75,0.475,4.25,2.25,117.75,121.25,0.5,114.25,1.75,8.25,0.25,2.25,110.75,0.5,0.4,0.8,0.2545454545454545,0.16250000000000012,0.475,0.19493415940784362
2022.0,37,0.41700000000000004,0.16699999999999998,0.875,7.0,5.0,0.0,4.0,2.0,3.0,19.0,0.0,111.0,102.0,111.0,102.0,0.0,10.0,24.0,7.0,8.0,1.0,6.0,2022-10,0.14174999999999993,5.75,0.75,7.25,2022.0,0.75,0.40775,22.0,9.0,0.69375,5.5,4.0,117.0,120.5,0.5,114.75,2.25,8.25,1.25,2.75,111.25,0.5,0.16666666666666666,0.875,0.17117117117117117,0.14166666666666677,0.69375,0.20044625044625045
2022.0,35,0.381,0.25,0.5,7.0,9.0,0.0,1.0,1.0,8.0,31.0,0.0,110.0,99.0,110.0,99.0,0.0,8.0,21.0,1.0,2.0,2.0,8.0,2022-10,0.20424999999999993,6.5,1.25,7.5,2022.0,0.5,0.411,22.5,9.25,0.66875,4.75,3.5,112.0,115.5,0.5,110.5,1.75,7.5,1.5,4.0,107.0,0.5,0.25,0.5,0.2818181818181818,0.20416666666666677,0.66875,0.23243925743925742
2022.0,38,0.545,0.222,0.714,8.0,8.0,2.0,2.0,3.0,4.0,20.0,0.0,106.0,104.0,106.0,104.0,0.0,12.0,22.0,5.0,7.0,2.0,9.0,2022-10,0.2597499999999999,7.0,1.75,7.5,2022.0,0.5,0.44950000000000007,22.25,10.0,0.72225,5.5,4.25,109.25,112.0,0.25,106.5,1.75,7.0,2.0,4.5,103.75,0.25,0.2222222222222222,0.7142857142857143,0.18867924528301888,0.2597222222222223,0.7223214285714286,0.2240535132044566
2022.0,37,0.41200000000000003,0.25,0.667,10.0,6.0,2.0,1.0,3.0,2.0,31.0,0.0,103.0,97.0,103.0,97.0,0.0,7.0,17.0,4.0,6.0,2.0,8.0,2022-10,0.22224999999999995,7.75,1.75,7.0,2022.0,1.0,0.4387500000000001,21.0,9.25,0.6890000000000001,5.75,4.25,107.5,107.5,0.0,100.5,2.25,8.0,2.0,4.25,100.5,0.0,0.25,0.6666666666666666,0.30097087378640774,0.22222222222222232,0.6889880952380952,0.2356598680146949
2022.0,35,0.462,0.3,1.0,15.0,8.0,0.0,0.0,2.0,5.0,10.0,0.0,123.0,109.0,123.0,109.0,0.0,12.0,26.0,4.0,4.0,3.0,10.0,2022-10,0.25549999999999995,8.75,2.25,7.75,2022.0,1.0,0.45000000000000007,21.5,9.75,0.7202500000000001,4.75,3.5,110.5,110.5,0.0,102.25,2.25,10.0,1.0,4.75,102.25,0.0,0.3,1.0,0.08130081300813008,0.25555555555555565,0.7202380952380952,0.21319227847393463
2022.0,18,0.308,0.0,0.667,5.0,0.0,0.0,1.0,1.0,2.0,25.0,0.0,133.0,86.0,133.0,86.0,0.0,4.0,13.0,2.0,3.0,0.0,4.0,2022-10,0.19299999999999995,7.75,1.75,5.5,2022.0,1.0,0.4317500000000001,19.5,8.75,0.762,5.0,3.75,116.25,116.25,0.0,99.0,2.25,9.5,1.0,3.25,99.0,0.0,0.0,0.6666666666666666,0.18796992481203006,0.19305555555555565,0.7619047619047619,0.1897302142223967
2022.0,25,0.75,0.5,0.833,11.0,3.0,0.0,1.0,1.0,3.0,23.0,0.0,118.0,113.0,118.0,113.0,0.0,9.0,12.0,5.0,6.0,2.0,4.0,2022-10,0.26249999999999996,6.5,1.75,4.25,2022.0,0.5,0.483,17.0,8.0,0.7917500000000001,4.75,3.75,119.25,119.25,0.0,101.25,1.75,10.25,0.75,3.0,101.25,0.0,0.5,0.8333333333333334,0.19491525423728814,0.26250000000000007,0.7916666666666666,0.191289216460964
2022.0,17,0.727,0.5,0.8,3.0,4.0,0.0,1.0,2.0,0.0,4.0,0.0,119.0,115.0,119.0,115.0,0.0,8.0,11.0,4.0,5.0,3.0,6.0,2022-10,0.32499999999999996,6.0,2.0,3.75,2022.0,0.0,0.56175,15.5,8.25,0.825,4.5,3.75,123.25,123.25,0.0,105.75,1.5,8.5,0.75,2.5,105.75,0.0,0.5,0.8,0.03361344537815126,0.32500000000000007,0.825,0.12444985935889989
2022.0,16,0.0,0.0,0.8,1.0,2.0,0.0,0.0,0.0,1.0,23.0,0.0,105.0,75.0,105.0,75.0,0.0,0.0,7.0,4.0,5.0,0.0,2.0,2022-10,0.24999999999999994,4.0,1.25,2.25,2022.0,0.0,0.44625,10.75,5.25,0.775,4.75,3.75,118.75,118.75,0.0,97.25,1.0,5.0,0.75,1.5,97.25,0.0,0.0,0.8,0.21904761904761905,0.2500000000000001,0.775,0.15888656086877212
2024.0,41,0.3,0.2,1.0,9.0,9.0,2.0,3.0,0.0,2.0,28.0,1.0,110.0,106.0,106.0,110.0,1.0,6.0,20.0,10.0,10.0,1.0,5.0,2024-04,0.29999999999999993,4.25,1.5,4.5,2022.5,0.5,0.44425,12.5,5.75,0.8582500000000001,6.5,5.75,112.0,113.0,0.25,103.25,0.75,6.0,1.25,1.5,102.25,0.25,0.2,1.0,0.2641509433962264,0.3000000000000001,0.8583333333333334,0.17793181551482123
2024.0,38,0.55,0.0,1.0,11.0,17.0,1.0,5.0,0.0,4.0,37.0,1.0,124.0,108.0,108.0,124.0,1.0,11.0,20.0,6.0,6.0,0.0,2.0,2024-04,0.17499999999999996,3.75,1.0,8.0,2023.0,0.75,0.39425000000000004,14.5,6.25,0.9,6.5,6.0,109.5,114.5,0.5,106.0,0.5,6.0,2.25,1.75,101.0,0.5,0.0,1.0,0.3425925925925926,0.1750000000000001,0.9,0.21485115010364733
2024.0,41,0.65,0.429,0.727,9.0,5.0,0.0,2.0,1.0,8.0,33.0,1.0,123.0,120.0,120.0,123.0,1.0,13.0,20.0,8.0,11.0,3.0,7.0,2024-04,0.15724999999999995,4.0,1.0,8.25,2023.5,0.75,0.375,16.75,7.5,0.88175,8.0,7.0,109.75,115.5,0.75,108.0,0.25,7.5,2.5,3.75,102.25,0.75,0.42857142857142855,0.7272727272727273,0.275,0.15714285714285725,0.8818181818181818,0.2751977887591095
2024.0,36,0.636,0.33299999999999996,0.8,7.0,11.0,0.0,2.0,0.0,4.0,24.0,0.0,134.0,120.0,134.0,120.0,0.0,14.0,22.0,4.0,5.0,1.0,3.0,2024-04,0.24049999999999994,4.25,1.25,10.5,2024.0,0.75,0.534,20.5,11.0,0.88175,8.0,7.0,117.0,122.75,0.75,119.25,0.25,9.0,3.0,4.5,113.5,0.75,0.3333333333333333,0.8,0.1791044776119403,0.24047619047619057,0.8818181818181818,0.26521200340018986
2024.0,36,0.556,0.2,0.6,5.0,12.0,1.0,1.0,1.0,5.0,25.0,1.0,116.0,97.0,97.0,116.0,1.0,10.0,18.0,3.0,5.0,1.0,5.0,2024-04,0.24049999999999996,4.25,1.25,11.25,2024.0,0.5,0.5980000000000001,20.0,12.0,0.78175,6.75,5.25,114.75,124.25,0.75,120.75,0.5,8.0,2.5,5.25,111.25,0.75,0.2,0.6,0.25773195876288657,0.24047619047619057,0.7818181818181819,0.26360725724185485
2024.0,36,0.5,0.0,0.778,7.0,9.0,0.0,3.0,2.0,4.0,23.0,1.0,125.0,120.0,120.0,125.0,1.0,9.0,18.0,7.0,9.0,0.0,1.0,2024-04,0.24049999999999994,4.0,1.25,9.25,2024.0,0.25,0.5855,19.5,11.5,0.72625,7.5,5.5,117.75,124.5,0.75,121.0,1.0,7.0,2.0,5.25,114.25,0.75,0.0,0.7777777777777778,0.19166666666666668,0.24047619047619057,0.7262626262626263,0.2258757757603734
2024.0,29,0.833,1.0,0.4,4.0,9.0,0.0,0.0,0.0,1.0,40.0,1.0,128.0,111.0,111.0,128.0,1.0,10.0,12.0,2.0,5.0,1.0,1.0,2024-04,0.38325,2.5,0.75,10.25,2024.0,0.25,0.6312500000000001,17.5,10.75,0.6445000000000001,6.0,4.0,115.5,125.75,0.75,122.25,0.75,5.75,1.5,3.5,112.0,0.75,1.0,0.4,0.36036036036036034,0.3833333333333334,0.6444444444444445,0.24721586585046348
2024.0,37,0.765,0.9,0.833,7.0,5.0,0.0,0.0,0.0,4.0,16.0,1.0,116.0,104.0,104.0,116.0,1.0,13.0,17.0,5.0,6.0,9.0,10.0,2024-03,0.525,4.25,2.75,8.75,2024.0,0.25,0.6635,16.25,10.5,0.6527499999999999,6.25,4.25,108.0,121.25,1.0,121.25,0.75,5.75,1.0,3.5,108.0,1.0,0.9,0.8333333333333334,0.15384615384615385,0.5250000000000001,0.6527777777777778,0.24090128490901686
2024.0,35,0.5,0.0,1.0,10.0,8.0,0.0,0.0,1.0,5.0,23.0,0.0,109.0,90.0,109.0,90.0,0.0,6.0,12.0,4.0,4.0,0.0,3.0,2024-03,0.475,3.75,2.5,7.75,2024.0,0.0,0.6495,14.75,9.5,0.75275,6.0,4.5,111.0,119.5,0.75,114.75,0.75,7.0,0.75,3.5,106.25,0.75,0.0,1.0,0.21100917431192662,0.4750000000000001,0.7527777777777778,0.22922058879627688
2024.0,35,0.5710000000000001,0.0,0.636,14.0,12.0,0.0,1.0,1.0,4.0,26.0,1.0,136.0,124.0,124.0,136.0,1.0,8.0,14.0,7.0,11.0,0.0,1.0,2024-03,0.475,3.75,2.5,8.5,2024.0,0.0,0.66725,13.75,9.25,0.7172499999999999,6.5,4.5,112.0,122.25,0.75,117.5,0.5,8.75,0.25,3.5,107.25,0.75,0.0,0.6363636363636364,0.20967741935483872,0.4750000000000001,0.7174242424242424,0.23372327696831988
2024.0,38,0.42100000000000004,0.5,1.0,5.0,10.0,1.0,1.0,1.0,3.0,20.0,1.0,150.0,145.0,145.0,150.0,1.0,8.0,19.0,8.0,8.0,2.0,4.0,2024-03,0.35,4.5,2.75,8.75,2024.0,0.25,0.56425,15.5,8.75,0.86725,7.25,6.0,120.5,127.75,0.75,123.0,0.75,9.0,0.5,4.0,115.75,0.75,0.5,1.0,0.13793103448275862,0.3500000000000001,0.8674242424242424,0.17811594549891946
2024.0,38,0.467,0.33299999999999996,0.714,8.0,6.0,1.0,0.0,1.0,8.0,25.0,1.0,101.0,94.0,94.0,101.0,1.0,7.0,15.0,5.0,7.0,1.0,3.0,2024-03,0.20825,2.75,0.75,9.0,2024.0,0.5,0.48975,15.0,7.25,0.8375,7.5,6.0,118.0,124.0,0.75,119.25,1.0,9.25,0.5,5.0,113.25,0.75,0.3333333333333333,0.7142857142857143,0.26595744680851063,0.20833333333333343,0.8376623376623377,0.20614376873950865
2024.0,29,0.7140000000000001,0.4,1.0,7.0,10.0,0.0,0.0,0.0,2.0,40.0,1.0,136.0,105.0,105.0,136.0,1.0,10.0,14.0,3.0,3.0,2.0,5.0,2024-03,0.30825,3.25,1.25,9.5,2024.0,0.5,0.54325,15.5,8.25,0.8374999999999999,7.25,5.75,117.0,130.75,1.0,130.75,0.75,8.5,0.5,4.25,117.0,1.0,0.4,1.0,0.38095238095238093,0.3083333333333334,0.8376623376623377,0.24862957039962225
2024.0,38,0.652,0.6,0.875,8.0,9.0,1.0,1.0,1.0,4.0,18.0,0.0,128.0,121.0,128.0,121.0,0.0,15.0,23.0,7.0,8.0,3.0,5.0,2024-03,0.45825,4.25,2.0,8.75,2024.0,0.75,0.5635,17.75,10.0,0.89725,6.5,5.75,118.0,128.75,0.75,127.0,0.75,7.0,0.5,4.25,116.25,0.75,0.6,0.875,0.140625,0.4583333333333334,0.8973214285714286,0.23136646556091256
2024.0,40,0.375,0.25,0.667,13.0,9.0,0.0,2.0,3.0,5.0,29.0,0.0,120.0,107.0,120.0,107.0,0.0,6.0,16.0,4.0,6.0,2.0,8.0,2024-03,0.39575,5.25,2.0,8.5,2024.0,0.5,0.552,17.0,9.5,0.8140000000000001,6.0,4.75,111.75,121.25,0.5,116.25,1.25,9.0,0.75,4.75,106.75,0.5,0.25,0.6666666666666666,0.24166666666666667,0.3958333333333334,0.8139880952380952,0.25730037360688957
2024.0,38,0.625,0.5,0.778,8.0,9.0,0.0,0.0,1.0,4.0,31.0,1.0,120.0,109.0,109.0,120.0,1.0,10.0,16.0,7.0,9.0,2.0,4.0,2024-03,0.4375,5.5,2.25,9.25,2024.0,0.25,0.5915,17.25,10.25,0.8300000000000001,6.5,5.25,115.5,126.0,0.5,121.0,1.25,9.0,0.75,3.75,110.5,0.5,0.5,0.7777777777777778,0.28440366972477066,0.4375000000000001,0.829861111111111,0.26191192933595453
2024.0,36,0.625,0.25,1.0,5.0,13.0,0.0,1.0,0.0,3.0,19.0,0.0,130.0,120.0,130.0,120.0,0.0,10.0,16.0,10.0,10.0,1.0,4.0,2024-03,0.4,5.25,2.0,10.0,2024.0,0.25,0.56925,17.75,10.25,0.8300000000000001,8.25,7.0,121.75,124.5,0.25,117.0,1.25,8.5,1.0,4.0,114.25,0.25,0.25,1.0,0.14615384615384616,0.4000000000000001,0.829861111111111,0.20321229563632087
2024.0,31,0.5,0.33299999999999996,0.8,11.0,8.0,0.0,1.0,1.0,3.0,26.0,1.0,116.0,104.0,104.0,116.0,1.0,7.0,14.0,4.0,5.0,1.0,3.0,2024-03,0.33325,4.75,1.5,9.75,2024.0,0.0,0.53125,15.5,8.25,0.81125,7.5,6.25,115.75,121.5,0.5,115.75,1.25,9.25,1.0,3.75,110.0,0.5,0.3333333333333333,0.8,0.25,0.3333333333333334,0.8111111111111111,0.23055604563632087
2024.0,37,0.6,0.4,0.0,4.0,9.0,0.0,3.0,1.0,3.0,31.0,0.0,124.0,114.0,124.0,114.0,0.0,12.0,20.0,0.0,2.0,2.0,5.0,2024-03,0.37075,4.0,1.5,9.75,2024.0,0.0,0.5874999999999999,16.5,9.75,0.6445000000000001,6.5,5.25,116.75,122.5,0.5,117.5,0.75,7.0,1.25,3.25,111.75,0.5,0.4,0.0,0.25,0.37083333333333346,0.6444444444444444,0.2326393789696542
2024.0,39,0.5,0.4,0.714,4.0,9.0,1.0,1.0,1.0,4.0,34.0,1.0,134.0,131.0,131.0,134.0,1.0,12.0,24.0,5.0,7.0,2.0,5.0,2024-02,0.34575,4.25,1.5,9.75,2024.0,0.25,0.5562499999999999,18.5,10.25,0.6285000000000001,6.0,4.75,122.25,126.0,0.5,121.0,0.75,6.0,1.5,3.25,117.25,0.5,0.4,0.7142857142857143,0.2595419847328244,0.34583333333333344,0.6285714285714286,0.22642395772166765
2024.0,37,0.619,0.583,1.0,6.0,8.0,2.0,0.0,2.0,3.0,28.0,1.0,116.0,112.0,112.0,116.0,1.0,13.0,21.0,1.0,1.0,7.0,12.0,2024-02,0.429,6.25,3.0,8.5,2024.0,0.75,0.55475,19.75,11.0,0.6285000000000001,3.75,2.5,117.75,122.5,0.75,120.0,1.25,6.25,1.25,3.25,115.25,0.75,0.5833333333333334,1.0,0.25,0.4291666666666668,0.6285714285714286,0.2523854961832061
2024.0,37,0.632,0.5,0.25,7.0,12.0,1.0,2.0,3.0,3.0,30.0,0.0,123.0,113.0,123.0,113.0,0.0,12.0,19.0,1.0,4.0,3.0,6.0,2024-02,0.47075,7.0,3.5,9.5,2024.0,1.0,0.58775,21.0,12.25,0.491,3.5,1.75,122.5,124.25,0.5,119.25,1.75,5.25,1.5,3.25,117.5,0.5,0.5,0.25,0.24390243902439024,0.4708333333333335,0.49107142857142855,0.25086110593930366
2024.0,34,0.591,0.667,1.0,7.0,9.0,0.0,1.0,0.0,2.0,25.0,1.0,123.0,118.0,118.0,123.0,1.0,13.0,22.0,2.0,2.0,2.0,3.0,2024-02,0.5375000000000001,6.5,3.5,9.5,2024.0,1.0,0.5855,21.5,12.5,0.741,3.5,2.25,121.0,124.0,0.75,121.5,1.5,6.0,1.0,3.0,118.5,0.75,0.6666666666666666,1.0,0.211864406779661,0.5375000000000001,0.7410714285714286,0.24132720763421892
2024.0,31,0.6,0.5,1.0,1.0,8.0,0.0,0.0,0.0,4.0,21.0,1.0,125.0,111.0,111.0,125.0,1.0,9.0,15.0,4.0,4.0,3.0,6.0,2024-02,0.5625,6.75,3.75,9.25,2024.0,0.75,0.6105,19.25,11.75,0.8125,2.75,2.0,116.0,121.75,0.75,119.25,1.25,5.25,0.75,3.0,113.5,0.75,0.5,1.0,0.1891891891891892,0.5625000000000001,0.8125,0.2237390087483101
2024.0,38,0.462,1.0,0.875,4.0,14.0,1.0,1.0,2.0,2.0,25.0,1.0,139.0,122.0,122.0,139.0,1.0,6.0,13.0,7.0,8.0,2.0,2.0,2024-02,0.66675,4.25,2.5,10.75,2024.0,0.5,0.57125,17.25,10.0,0.78125,4.5,3.5,118.5,127.5,0.75,125.0,1.25,4.75,1.0,2.75,116.0,0.75,1.0,0.875,0.20491803278688525,0.6666666666666667,0.78125,0.21246851694503144
2024.0,35,0.45,0.33299999999999996,1.0,9.0,7.0,1.0,1.0,0.0,2.0,26.0,0.0,114.0,106.0,114.0,106.0,0.0,9.0,20.0,5.0,5.0,2.0,6.0,2024-02,0.625,4.25,2.25,9.5,2024.0,0.5,0.5257499999999999,17.5,9.25,0.96875,4.75,4.5,116.25,125.25,0.75,123.25,0.5,5.25,0.75,2.5,114.25,0.75,0.3333333333333333,1.0,0.22807017543859648,0.6250000000000001,0.96875,0.20851045104858298
2024.0,40,0.545,0.0,0.667,4.0,7.0,1.0,1.0,2.0,4.0,24.0,1.0,124.0,118.0,118.0,124.0,1.0,12.0,22.0,2.0,3.0,0.0,5.0,2024-02,0.45825,4.75,1.75,9.0,2024.0,0.75,0.5142500000000001,17.5,9.0,0.8855,5.0,4.5,116.25,125.5,0.75,123.5,1.0,4.5,0.75,3.0,114.25,0.75,0.0,0.6666666666666666,0.2033898305084746,0.4583333333333334,0.8854166666666666,0.20639180698078638
2024.0,40,0.526,0.4,1.0,5.0,5.0,1.0,2.0,1.0,1.0,20.0,1.0,113.0,105.0,105.0,113.0,1.0,10.0,19.0,2.0,2.0,2.0,5.0,2024-02,0.43325,4.5,1.5,8.25,2024.0,1.0,0.49575,18.5,9.25,0.8855,4.5,4.0,114.75,122.5,0.75,120.5,1.25,5.5,1.25,2.25,112.75,0.75,0.4,1.0,0.19047619047619047,0.4333333333333334,0.8854166666666666,0.2067135573025367
2024.0,36,0.41200000000000003,0.33299999999999996,0.444,9.0,8.0,1.0,1.0,1.0,3.0,23.0,0.0,138.0,122.0,138.0,122.0,0.0,7.0,17.0,4.0,9.0,2.0,6.0,2024-01,0.26649999999999996,5.5,1.5,6.75,2024.0,1.0,0.48325000000000007,19.5,9.5,0.77775,4.75,3.25,118.75,122.25,0.5,116.25,1.0,6.75,1.25,2.5,112.75,0.5,0.3333333333333333,0.4444444444444444,0.16666666666666666,0.2666666666666667,0.7777777777777777,0.19715071577248203
2024.0,37,0.6,0.4,0.375,6.0,10.0,1.0,1.0,4.0,1.0,36.0,0.0,135.0,119.0,135.0,119.0,0.0,9.0,15.0,3.0,8.0,2.0,5.0,2024-01,0.28325,5.25,1.5,7.5,2024.0,1.0,0.52075,18.25,9.5,0.6215,5.5,2.75,124.0,127.5,0.5,119.5,2.0,6.0,1.25,2.25,116.0,0.5,0.4,0.375,0.26666666666666666,0.28333333333333344,0.6215277777777777,0.2067998385794996
2024.0,48,0.56,0.5,1.0,20.0,12.0,0.0,0.0,2.0,3.0,25.0,1.0,145.0,144.0,144.0,145.0,1.0,14.0,25.0,6.0,6.0,2.0,4.0,2024-01,0.40825,5.0,2.0,8.75,2024.0,0.75,0.5245,19.0,10.0,0.70475,6.25,3.75,130.5,132.75,0.5,124.75,2.0,10.0,1.0,2.0,122.5,0.5,0.5,1.0,0.1736111111111111,0.40833333333333344,0.704861111111111,0.19935515873015874
2024.0,36,0.526,0.75,1.0,4.0,12.0,0.0,2.0,2.0,5.0,28.0,1.0,141.0,132.0,132.0,141.0,1.0,10.0,19.0,2.0,2.0,3.0,4.0,2024-01,0.49575,4.75,2.25,10.5,2024.0,0.5,0.5245,19.0,10.0,0.70475,6.25,3.75,137.25,139.75,0.5,131.75,2.25,9.75,1.0,3.0,129.25,0.5,0.75,1.0,0.21212121212121213,0.4958333333333334,0.704861111111111,0.20476641414141414
2024.0,31,0.5,0.375,0.9,5.0,5.0,0.0,0.0,2.0,3.0,24.0,1.0,134.0,110.0,110.0,134.0,1.0,8.0,16.0,9.0,10.0,3.0,8.0,2024-01,0.50625,5.25,2.5,9.75,2024.0,0.25,0.5465,18.75,10.25,0.81875,6.5,5.0,130.25,138.75,0.75,134.75,2.5,8.75,0.75,3.0,126.25,0.75,0.375,0.9,0.21818181818181817,0.5062500000000001,0.81875,0.21764520202020204
2024.0,34,0.409,0.4,0.8,11.0,5.0,0.0,0.0,1.0,4.0,25.0,0.0,130.0,112.0,130.0,112.0,0.0,9.0,22.0,4.0,5.0,2.0,5.0,2024-01,0.50625,5.25,2.5,8.5,2024.0,0.0,0.49875,20.5,10.25,0.925,5.75,5.25,129.0,137.5,0.75,133.0,1.75,10.0,0.5,3.75,124.5,0.75,0.4,0.8,0.19230769230769232,0.5062500000000001,0.9249999999999999,0.19905545843045844
2024.0,33,0.526,0.429,1.0,8.0,8.0,0.0,1.0,1.0,3.0,25.0,1.0,127.0,110.0,110.0,127.0,1.0,10.0,19.0,2.0,2.0,3.0,7.0,2024-01,0.4885,6.0,2.75,7.5,2024.0,0.0,0.49025,19.0,9.25,0.925,4.75,4.25,120.5,133.0,0.75,128.5,1.5,7.0,0.75,3.75,116.0,0.75,0.42857142857142855,1.0,0.22727272727272727,0.48839285714285724,0.925,0.2124708624708625
